id,x1,x2,y
9432,756,943,842
9433,166,937,835
9434,890,769,515
9435,610,578,172
9436,113,665,68
9437,210,479,22
9438,555,337,742
9439,536,288,511
9440,59,298,496
9441,518,549,386
9442,1,266,343
9443,32,826,203
9444,673,683,872
9445,652,621,623
9446,264,368,762
9447,328,622,410
9448,158,462,463
9449,364,623,66
9450,733,864,516
9451,102,483,128
9452,588,214,237
9453,816,303,191
9454,836,334,501
9455,879,909,822
9456,352,248,517
9457,52,223,792
9458,422,285,591
9459,121,727,130
9460,876,722,704
9461,813,365,559
9462,458,559,30
9463,398,683,412
9464,530,206,486
9465,222,243,205
9466,324,223,218
9467,87,267,528
9468,150,516,491
9469,759,215,728
9470,11,314,737
9471,308,638,677
9472,351,377,660
9473,245,285,217
9474,946,411,117
9475,664,965,116
9476,982,304,954
9477,482,512,246
9478,454,326,893
9479,702,348,388
9480,385,363,708
9481,577,661,191
9482,366,666,149
9483,207,672,208
9484,634,727,925
9485,881,627,530
9486,686,656,184
9487,256,600,236
9488,138,373,364
9489,462,876,292
9490,93,710,319
9491,197,992,375
9492,952,633,252
9493,86,686,191
9494,459,818,958
9495,380,896,39
9496,471,341,654
9497,525,379,672
9498,233,312,547
9499,569,642,404
9500,156,884,641
9501,138,587,564
9502,806,728,767
9503,167,292,937
9504,528,602,808
9505,681,786,481
9506,539,511,806
9507,36,936,883
9508,703,600,170
9509,13,289,71
9510,623,684,112
9511,199,627,325
9512,200,791,726
9513,427,681,346
9514,0,330,538
9515,233,458,635
9516,275,325,221
9517,789,535,104
9518,347,509,442
9519,859,352,130
9520,689,619,610
9521,578,695,134
9522,344,523,154
9523,113,922,389
9524,184,765,585
9525,499,966,7
9526,918,970,985
9527,775,495,735
9528,800,340,774
9529,77,958,487
9530,725,962,794
9531,184,286,588
9532,490,270,597
9533,435,731,927
9534,0,880,553
9535,115,946,552
9536,503,221,815
9537,223,368,5
9538,798,613,742
9539,184,638,483
9540,520,496,90
9541,22,340,744
9542,949,303,24
9543,673,482,33
9544,742,529,678
9545,174,977,24
9546,463,294,157
9547,438,938,135
9548,267,789,553
9549,575,655,276
9550,337,762,841
9551,776,899,173
9552,897,455,310
9553,733,200,847
9554,950,409,844
9555,20,760,43
9556,699,566,545
9557,654,705,873
9558,150,584,993
9559,122,457,524
9560,631,839,492
9561,52,565,797
9562,1,236,345
9563,779,549,775
9564,695,208,894
9565,212,508,24
9566,446,819,440
9567,177,779,725
9568,578,417,84
9569,996,931,975
9570,956,713,15
9571,229,793,30
9572,67,967,506
9573,152,376,23
9574,563,697,879
9575,216,219,795
9576,180,632,475
9577,620,357,707
9578,602,205,596
9579,812,776,24
9580,779,220,448
9581,180,723,554
9582,766,737,508
9583,48,935,83
9584,525,993,959
9585,535,479,394
9586,88,772,530
9587,385,307,399
9588,877,226,254
9589,900,785,494
9590,667,541,62
9591,542,218,923
9592,833,790,857
9593,550,307,470
9594,331,793,602
9595,610,215,243
9596,681,228,794
9597,644,286,54
9598,323,833,914
9599,312,817,532
9600,232,961,485
9601,97,763,537
9602,834,900,185
9603,858,472,336
9604,312,929,133
9605,969,303,429
9606,177,234,496
9607,958,867,740
9608,647,225,406
9609,964,834,409
9610,230,353,262
9611,585,504,838
9612,135,947,834
9613,625,875,68
9614,457,245,519
9615,339,516,344
9616,941,782,311
9617,341,383,250
9618,496,430,593
9619,893,594,51
9620,62,204,886
9621,329,860,496
9622,413,388,640
9623,39,753,778
9624,645,986,922
9625,384,945,629
9626,533,600,757
9627,788,254,388
9628,582,828,667
9629,979,579,98
9630,724,300,635
9631,455,318,15
9632,485,822,31
9633,556,235,912
9634,895,853,464
9635,571,586,560
9636,685,945,748
9637,88,664,950
9638,857,787,237
9639,265,986,228
9640,601,203,247
9641,692,752,162
9642,573,797,790
9643,919,925,185
9644,634,420,986
9645,894,981,308
9646,117,592,115
9647,708,401,627
9648,179,718,639
9649,437,244,608
9650,33,685,9
9651,949,855,932
9652,861,985,195
9653,186,644,963
9654,106,681,965
9655,723,977,766
9656,364,998,383
9657,796,686,963
9658,42,929,762
9659,289,818,545
9660,428,574,835
9661,510,392,992
9662,879,650,879
9663,163,338,336
9664,963,343,89
9665,483,730,485
9666,420,431,348
9667,527,510,967
9668,962,832,178
9669,312,779,399
9670,626,881,916
9671,685,623,194
9672,384,828,547
9673,134,792,594
9674,45,492,140
9675,296,502,447
9676,738,786,234
9677,923,330,769
9678,153,326,834
9679,178,274,322
9680,712,799,293
9681,170,533,608
9682,829,405,815
9683,811,643,714
9684,266,329,587
9685,745,512,819
9686,952,557,872
9687,668,722,412
9688,524,947,16
9689,213,270,194
9690,132,387,33
9691,871,716,781
9692,321,364,144
9693,70,487,885
9694,850,862,446
9695,696,245,444
9696,847,661,627
9697,995,214,396
9698,331,473,752
9699,844,924,429
9700,962,796,262
9701,784,434,858
9702,637,426,608
9703,814,512,848
9704,651,438,556
9705,763,808,535
9706,522,916,506
9707,551,610,860
9708,958,299,376
9709,630,686,299
9710,296,622,212
9711,733,567,919
9712,620,301,625
9713,183,349,355
9714,156,886,473
9715,241,385,405
9716,211,559,315
9717,555,846,250
9718,837,539,171
9719,801,306,293
9720,472,428,311
9721,508,582,515
9722,600,374,254
9723,555,737,916
9724,293,481,896
9725,604,699,706
9726,498,966,864
9727,811,925,893
9728,318,632,382
9729,261,271,608
9730,121,777,252
9731,340,740,590
9732,714,552,803
9733,611,820,885
9734,500,319,254
9735,218,822,319
9736,410,392,639
9737,690,800,875
9738,335,618,714
9739,682,612,251
9740,636,661,401
9741,123,758,250
9742,964,516,462
9743,715,331,333
9744,799,437,347
9745,684,465,320
9746,132,754,904
9747,792,324,433
9748,360,799,917
9749,606,378,414
9750,715,934,868
9751,738,370,262
9752,889,559,892
9753,980,623,514
9754,726,683,944
9755,739,905,874
9756,505,592,27
9757,726,248,986
9758,315,786,773
9759,63,703,91
9760,909,298,950
9761,942,615,507
9762,33,722,660
9763,662,617,833
9764,54,840,867
9765,724,414,149
9766,931,452,689
9767,504,836,486
9768,583,747,129
9769,822,649,817
9770,209,355,531
9771,821,383,352
9772,288,430,746
9773,261,970,818
9774,928,684,853
9775,717,792,332
9776,33,579,272
9777,503,544,397
9778,318,359,460
9779,817,819,811
9780,74,742,900
9781,303,310,26
9782,100,439,619
9783,960,713,180
9784,764,516,628
9785,784,577,48
9786,662,727,173
9787,373,497,989
9788,936,842,89
9789,970,395,552
9790,698,269,419
9791,674,241,650
9792,724,713,711
9793,274,543,267
9794,131,242,16
9795,16,478,745
9796,358,707,708
9797,85,765,870
9798,875,954,131
9799,664,391,277
9800,555,799,490
9801,272,334,826
9802,388,322,398
9803,182,800,14
9804,279,290,789
9805,5,841,175
9806,875,865,578
9807,726,853,103
9808,751,815,291
9809,35,664,856
9810,832,746,222
9811,296,658,323
9812,261,289,505
9813,839,934,482
9814,562,221,880
9815,502,253,101
9816,108,848,52
9817,200,404,569
9818,887,523,181
9819,621,893,910
9820,784,545,940
9821,129,283,305
9822,689,880,472
9823,835,875,689
9824,354,332,791
9825,874,898,443
9826,187,855,902
9827,856,941,645
9828,423,463,352
9829,928,635,667
9830,411,948,553
9831,160,655,935
9832,671,735,442
9833,466,956,299
9834,418,473,161
9835,949,604,730
9836,310,436,976
9837,923,901,750
9838,920,614,305
9839,618,593,738
9840,722,989,688
9841,286,667,429
9842,648,786,350
9843,240,543,352
9844,980,378,428
9845,46,446,358
9846,435,220,669
9847,837,966,118
9848,633,240,661
9849,437,835,441
9850,77,830,276
9851,466,684,231
9852,123,999,614
9853,649,241,376
9854,522,494,972
9855,688,813,665
9856,965,978,338
9857,999,311,555
9858,181,742,748
9859,73,356,373
9860,921,547,414
9861,621,802,265
9862,856,661,514
9863,273,646,537
9864,161,725,493
9865,967,615,155
9866,971,504,474
9867,804,444,694
9868,232,303,704
9869,333,452,117
9870,672,478,141
9871,213,259,774
9872,564,344,737
9873,787,318,855
9874,682,275,699
9875,870,377,733
9876,561,252,999
9877,489,729,19
9878,689,593,625
9879,783,957,783
9880,146,532,355
9881,600,210,864
9882,228,504,625
9883,550,574,325
9884,266,593,156
9885,724,225,347
9886,971,712,959
9887,407,728,771
9888,559,848,652
9889,890,378,492
9890,969,414,199
9891,625,720,922
9892,363,592,791
9893,569,728,162
9894,940,886,861
9895,621,663,568
9896,299,755,159
9897,873,418,53
9898,940,932,517
9899,289,620,3
9900,703,323,634
9901,561,568,390
9902,117,825,1000
9903,149,513,254
9904,163,696,377
9905,98,807,831
9906,907,435,133
9907,846,275,247
9908,456,373,622
9909,608,815,224
9910,683,286,487
9911,639,463,870
9912,740,710,925
9913,932,667,151
9914,251,485,449
9915,364,340,721
9916,712,878,190
9917,832,715,9
9918,752,799,336
9919,559,498,464
9920,473,360,911
9921,667,801,581
9922,729,667,214
9923,445,397,95
9924,780,223,202
9925,804,567,257
9926,416,546,735
9927,481,903,620
9928,459,877,806
9929,48,264,604
9930,375,339,903
9931,51,798,705
9932,72,856,801
9933,565,214,118
9934,30,885,423
9935,675,416,896
9936,998,263,779
9937,201,876,45
9938,958,889,385
9939,496,655,970
9940,997,932,891
9941,803,548,646
9942,230,695,88
9943,614,636,942
9944,349,495,70
9945,392,522,650
9946,216,890,801
9947,49,824,351
9948,585,425,63
9949,656,702,125
9950,733,566,893
9951,90,680,229
9952,858,823,219
9953,893,883,388
9954,929,943,543
9955,408,353,828
9956,680,880,978
9957,531,505,388
9958,879,850,906
9959,565,460,93
9960,591,281,597
9961,67,565,776
9962,533,928,623
9963,949,908,25
9964,676,998,350
9965,129,695,397
9966,334,386,297
9967,972,871,273
9968,603,869,148
9969,149,707,753
9970,273,542,35
9971,259,258,901
9972,233,348,34
9973,439,858,93
9974,398,986,0
9975,26,663,962
9976,179,605,58
9977,556,229,280
9978,476,216,186
9979,448,860,516
9980,743,869,300
9981,813,997,344
9982,988,601,183
9983,345,653,507
9984,432,266,985
9985,194,572,712
9986,122,394,372
9987,356,560,937
9988,2,482,669
9989,985,970,383
9990,865,759,381
9991,491,763,199
9992,341,999,268
9993,719,279,510
9994,779,884,477
9995,246,601,845
9996,111,368,182
9997,194,342,920
9998,95,966,964
9999,196,780,271
10000,456,621,342
